ANO,GEO_COD,GEO_COD_DSG,NIVEL,NIVEL_DSG,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASSICOS_1OU2,N_EDIFICIOS_CLASSICOS_ISOLADOS ,N_EDIFICIOS_CLASSICOS_GEMIN,N_EDIFICIOS_CLASSICOS_EMBANDA,N_EDIFICIOS_CLASSICOS_3OUMAIS,N_EDIFICIOS_CLASSICOS_OUTROS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_PRINCIPAL_RESID,N_EDIFICIOS_PRINCIP_NAO_RESID,N_EDIFICIOS_1OU2_PISOS,N_EDIFICIOS_3OU4_PISOS,.N_EDIFICIOS_5OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1919,N_EDIFICIOS_CONSTR_1919A1945,N_EDIFICIOS_CONSTR_1946A1960,N_EDIFICIOS_CONSTR_1961A1970,N_EDIFICIOS_CONSTR_1971A1980,N_EDIFICIOS_CONSTR_1981A1990,N_EDIFICIOS_CONSTR_1991A1995,N_EDIFICIOS_CONSTR_1996A2000,N_EDIFICIOS_CONSTR_2001A2005,N_EDIFICIOS_CONSTR_2006A2011,N_EDIFICIOS_ESTRUT_BETAO,N_EDIFICIOS_ESTRUT_COM_PLACA,N_EDIFICIOS_ESTRUT_SEM_PLACA,N_EDIFICIOS_ESTRUT_ADOBE_PEDRA,N_EDIFICIOS_ESTRUT_OUTRA,N_ALOJAMENTOS,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASSICOS,N_ALOJAMENTOS_FAM_N_CLASSICOS,N_ALOJAMENTOS_COLECTIVOS,N_CLASSICOS_RES_HABITUAL,N_ALOJAMENTOS_RES_HABITUAL,N_ALOJAMENTOS_VAGOS,N_RES_HABITUAL_COM_AGUA,N_RES_HABITUAL_COM_RETRETE,N_RES_HABITUAL_COM_ESGOTOS,N_RES_HABITUAL_COM_BANHO,N_RES_HABITUAL_AREA_50,N_RES_HABITUAL_AREA_50_100,N_RES_HABITUAL_AREA_100_200,N_RES_HABITUAL_AREA_200,N_RES_HABITUAL_1_2_DIV,N_RES_HABITUAL_3_4_DIV,N_RES_HABITUAL_ESTAC_1,N_RES_HABITUAL_ESTAC_2,N_RES_HABITUAL_ESTAC_3,N_RES_HABITUAL_PROP_OCUP,N_RES_HABITUAL_ARREND,N_FAMILIAS_CLASSICAS,N_FAMILIAS_INSTITUCIONAIS,N_FAMILIAS_CLASSICAS_1OU2_PESS,N_FAMILIAS_CLASSICAS_3OU4_PESS,N_FAMILIAS_CLASSICAS_NPES65,N_FAMILIAS_CLASSICAS_NPES14,N_FAMILIAS_CLASSIC_SEM_DESEMP,N_FAMILIAS_CLASSIC_1DESEMPREG,N_FAMILIAS_CLASS_2MAIS_DESEMP,N_NUCLEOS_FAMILIARES,N_NUCLEOS_1FILH_NAO_CASADO,N_NUCLEOS_2FILH_NAO_CASADO,N_NUCLEOS_FILH_INF_6ANOS,N_NUCLEOS_FILH_INF_15ANOS,N_NUCLEOS_FILH_MAIS_15ANOS,N_INDIVIDUOS_PRESENT,N_INDIVIDUOS_PRESENT_H,N_INDIVIDUOS_PRESENT_M,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_H,N_INDIVIDUOS_RESIDENT_M,N_INDIVIDUOS_RESIDENT_0A4,N_INDIVIDUOS_RESIDENT_5A9,N_INDIVIDUOS_RESIDENT_10A13,N_INDIVIDUOS_RESIDENT_14A19,N_INDIVIDUOS_RESIDENT_15A19,N_INDIVIDUOS_RESIDENT_20A24,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_25A64,N_INDIVIDUOS_RESIDENT_65,N_INDIVIDUOS_RESIDENT_H_0A4,N_INDIVIDUOS_RESIDENT_H_5A9,N_INDIVIDUOS_RESIDENT_H_10A13,N_INDIVIDUOS_RESIDENT_H_14A19,N_INDIVIDUOS_RESIDENT_H_15A19,N_INDIVIDUOS_RESIDENT_H_20A24,N_INDIVIDUOS_RESIDENT_H_20A64,N_INDIVIDUOS_RESIDENT_H_25A64,N_INDIVIDUOS_RESIDENT_H_65,N_INDIVIDUOS_RESIDENT_M_0A4,N_INDIVIDUOS_RESIDENT_M_5A9,N_INDIVIDUOS_RESIDENT_M_10A13,N_INDIVIDUOS_RESIDENT_M_14A19,N_INDIVIDUOS_RESIDENT_M_15A19,N_INDIVIDUOS_RESIDENT_M_20A24,N_INDIVIDUOS_RESIDENT_M_20A64,N_INDIVIDUOS_RESIDENT_M_25A64,N_INDIVIDUOS_RESIDENT_M_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_FENSINO_1BAS,N_IND_RESIDENT_FENSINO_2BAS,N_IND_RESIDENT_FENSINO_3BAS,N_IND_RESIDENT_FENSINO_SEC,N_IND_RESIDENT_FENSINO_POSSEC,N_IND_RESIDENT_FENSINO_SUP,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_1EMPRG,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON,N_IND_RESID_EMPREG_SECT_PRIM,N_IND_RESID_EMPREG_SECT_SEQ,N_IND_RESID_EMPREG_SECT_TERC,N_IND_RESID_ESTUD_MUN_RESID,N_IND_RESID_TRAB_MUN_RESID,
2011,11063301803, ,8,Subsecção,7,1,1,0,0,6,0,2,5,0,0,1,6,0,0,0,0,0,0,6,0,0,1,6,1,0,0,0,46,46,46,0,0,40,40,3,40,40,40,40,0,27,13,0,0,16,20,1,1,36,2,40,0,17,21,8,12,40,0,0,35,16,8,5,12,14,105,49,56,110,52,58,7,3,4,6,4,6,80,74,10,4,1,4,2,2,3,37,34,4,3,2,0,4,2,3,43,40,6,0,3,1,8,5,0,3,12,11,26,23,1,24,0,0,59,20,35,0,4,55,21,44,0
2011,11063301804, ,8,Subsecção,12,0,0,0,0,12,0,9,3,0,0,0,12,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,110,110,110,0,0,94,94,3,94,94,94,94,0,76,18,0,0,47,24,4,2,84,9,96,0,39,57,14,18,84,12,0,77,40,20,5,17,46,241,118,123,254,122,132,6,9,6,21,19,29,193,164,19,2,5,3,8,6,19,94,75,10,4,4,3,13,13,10,99,89,9,4,10,3,13,16,1,17,49,31,44,58,3,46,6,6,145,32,74,0,13,132,53,116,0
2011,11063301901, ,8,Subsecção,142,98,0,0,98,44,0,141,1,0,97,38,7,0,0,96,45,0,0,0,0,1,0,141,1,0,0,0,542,542,542,0,0,441,441,43,441,441,441,440,29,358,52,2,1,296,7,4,5,330,87,441,0,329,104,245,52,410,29,2,264,89,40,15,51,98,868,379,489,890,392,498,13,28,24,34,30,41,452,411,339,4,10,15,21,19,23,215,192,127,9,18,9,13,11,18,237,219,212,32,28,16,17,27,1,42,251,70,148,173,8,140,9,24,324,358,464,0,32,292,128,253,0
2011,11063301902, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302001, ,8,Subsecção,22,0,0,0,0,22,0,18,4,0,0,10,12,0,0,4,7,9,0,2,0,0,0,21,1,0,0,0,350,350,350,0,0,272,272,39,272,272,272,271,32,132,96,12,15,93,32,1,1,167,77,273,0,203,63,145,37,248,24,1,172,70,21,18,37,65,530,231,299,556,245,311,17,16,13,16,13,20,289,269,205,9,4,8,7,6,8,126,118,91,8,12,5,9,7,12,163,151,114,3,10,6,10,7,1,33,92,51,79,112,5,171,4,22,223,197,258,0,12,211,73,184,0
2011,11063302101, ,8,Subsecção,29,1,0,0,1,27,1,27,1,1,2,25,2,0,1,0,25,0,3,0,0,0,0,28,1,0,0,0,284,284,284,0,0,251,251,13,251,251,251,250,22,201,27,1,0,151,73,1,1,218,22,252,0,173,68,140,28,219,30,3,180,71,27,5,27,84,544,257,287,563,266,297,6,7,20,28,23,28,300,272,202,3,4,8,14,10,15,156,141,81,3,3,12,14,13,13,144,131,121,42,15,13,12,30,1,20,204,51,85,71,1,62,8,28,186,231,303,0,26,160,83,147,0
2011,11063302102, ,8,Subsecção,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,219,219,219,0,0,182,182,9,182,182,182,182,6,139,36,1,0,58,0,1,1,165,9,186,0,99,79,38,43,163,22,1,153,64,29,13,42,68,452,213,239,473,227,246,10,26,22,28,25,33,339,306,48,4,14,12,13,11,17,167,150,17,6,12,10,15,14,16,172,156,31,6,23,12,15,24,0,33,79,57,105,98,4,80,6,18,247,81,141,0,30,217,95,181,0
2011,11063302201, ,8,Subsecção,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302202, ,8,Subsecção,8,8,0,8,0,0,0,8,0,0,7,1,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8,8,0,0,6,6,2,6,6,6,6,1,0,3,2,0,0,2,2,0,6,0,6,0,3,2,4,1,6,0,0,4,3,1,1,1,3,15,5,10,16,5,11,1,0,0,0,0,3,10,7,5,0,0,0,0,0,1,5,4,0,1,0,0,0,0,2,5,3,5,0,0,0,0,0,2,1,2,2,1,5,0,5,0,0,6,5,9,0,0,6,2,6,0
2011,11063302203, ,8,Subsecção,22,22,0,22,0,0,0,22,0,0,22,0,0,0,15,6,0,0,0,0,0,0,1,8,2,12,0,0,22,22,22,0,0,16,16,2,16,16,16,16,0,3,6,7,0,1,10,4,0,15,0,16,0,6,9,6,4,15,1,0,15,7,4,1,4,10,47,26,21,47,26,21,1,3,3,3,3,0,27,27,10,0,3,3,2,2,0,14,14,4,1,0,0,1,1,0,13,13,6,1,3,2,1,2,0,2,6,1,7,8,0,19,0,1,25,11,14,0,3,22,11,19,1
2011,11063302204, ,8,Subsecção,40,40,1,39,0,0,0,40,0,0,40,0,0,0,22,18,0,0,0,0,0,0,0,14,18,8,0,0,40,40,40,0,0,29,29,4,29,29,29,29,3,11,11,4,0,4,13,12,1,25,0,31,0,20,11,16,5,26,5,0,23,5,8,0,5,12,75,34,41,73,34,39,0,0,3,8,6,6,39,33,23,0,0,1,3,3,4,21,17,9,0,0,2,5,3,2,18,16,14,0,1,2,2,4,0,8,18,6,8,16,0,20,2,3,27,20,36,0,7,20,15,23,0
2011,11063302205, ,8,Subsecção,22,22,0,22,0,0,0,22,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,1,21,0,0,0,23,23,23,0,0,20,20,0,20,20,20,20,3,5,11,1,0,6,11,4,0,18,0,20,0,14,6,8,3,20,0,0,15,7,2,0,3,8,41,23,18,43,25,18,0,0,3,1,1,2,28,26,11,0,0,3,1,1,2,16,14,5,0,0,0,0,0,0,12,12,6,1,0,2,1,2,0,3,8,5,7,8,0,13,0,0,20,13,20,0,2,18,8,13,1
2011,11063302206, ,8,Subsecção,36,36,0,36,0,0,0,36,0,0,36,0,0,0,0,34,0,0,0,0,0,0,2,3,31,2,0,0,39,39,39,0,0,31,31,1,31,31,31,31,1,14,12,4,0,6,13,8,2,27,0,32,0,22,10,18,6,31,1,0,25,6,6,3,6,8,73,37,36,74,38,36,3,2,2,4,4,4,35,31,28,1,2,1,2,2,4,17,13,15,2,0,1,2,2,0,18,18,13,3,1,2,0,5,0,5,18,5,11,13,0,17,0,1,29,28,37,0,1,28,14,22,1
2011,11063302207, ,8,Subsecção,19,19,0,19,0,0,0,19,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,17,2,0,0,19,19,19,0,0,12,12,2,12,12,12,12,0,3,7,2,0,1,8,3,0,10,0,12,0,7,3,5,5,11,1,0,8,1,2,2,5,2,31,18,13,32,19,13,0,7,2,2,2,1,15,14,6,0,6,1,1,1,1,8,7,3,0,1,1,1,1,0,7,7,3,1,4,1,1,1,0,5,2,1,5,5,1,10,0,1,12,7,10,0,2,10,11,8,1
2011,11063302208, ,8,Subsecção,24,24,0,24,0,0,0,24,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,24,24,24,0,0,17,17,2,17,17,17,17,1,6,7,3,0,3,9,4,2,16,0,17,0,7,9,6,7,16,1,0,16,4,6,5,7,4,47,25,22,50,28,22,5,3,1,2,1,3,30,27,9,3,3,1,1,0,0,16,16,4,2,0,0,1,1,3,14,11,5,0,2,1,1,1,0,3,6,2,10,7,0,16,0,1,26,10,13,0,4,22,9,21,1
2011,11063302209, ,8,Subsecção,40,40,0,40,0,0,0,40,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,1,39,0,0,0,40,40,40,0,0,27,27,5,27,27,27,27,1,11,10,5,0,5,11,4,0,25,0,31,0,19,12,16,8,29,2,0,20,10,4,6,8,7,66,32,34,68,32,36,6,6,2,1,1,2,31,29,22,2,3,0,0,0,1,17,16,10,4,3,2,1,1,1,14,13,12,0,6,2,0,1,0,3,6,1,9,9,1,27,1,1,24,20,28,0,1,23,17,18,0
2011,11063302210, ,8,Subsecção,27,27,2,25,0,0,0,27,0,0,25,2,0,0,0,27,0,0,0,0,0,0,0,1,26,0,0,0,27,27,27,0,0,21,21,4,21,21,21,21,0,6,8,7,0,2,12,6,0,19,1,21,0,9,8,9,9,19,2,0,17,7,5,5,10,7,61,33,28,64,35,29,1,8,5,5,4,2,32,30,13,1,5,5,2,2,2,16,14,6,0,3,0,3,2,0,16,16,7,0,6,3,3,2,0,2,6,4,9,10,0,21,0,2,28,10,19,0,4,24,17,24,1
2011,11063302211, ,8,Subsecção,16,16,0,16,0,0,0,16,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,16,16,16,0,0,12,12,1,12,12,12,12,0,3,7,2,0,0,6,4,1,9,0,12,0,7,5,4,2,12,0,0,11,4,3,1,2,5,31,14,17,32,15,17,2,1,1,1,1,2,21,19,6,1,0,1,1,1,0,9,9,3,1,1,0,0,0,2,12,10,3,1,1,0,1,1,0,4,3,4,1,3,2,15,0,0,14,7,14,0,1,13,6,12,0
2011,11063302212, ,8,Subsecção,16,16,0,16,0,0,0,16,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,1,15,0,0,0,16,16,16,0,0,12,12,2,12,12,12,12,1,2,8,1,0,1,5,3,1,12,0,12,0,5,6,6,5,12,0,0,9,4,3,2,5,4,28,13,15,33,15,18,3,3,2,2,1,0,15,15,8,2,2,1,1,0,0,5,5,4,1,1,1,1,1,0,10,10,4,1,3,1,3,0,0,3,3,4,6,1,0,12,0,0,12,7,12,0,2,10,9,8,0
2011,11063302301, ,8,Subsecção,36,9,1,2,6,27,0,16,20,0,10,11,15,9,1,2,20,4,0,0,0,0,0,27,0,1,8,0,320,320,320,0,0,272,272,26,271,271,272,270,49,166,50,7,11,197,60,8,3,156,96,278,0,196,78,119,36,254,23,1,180,66,28,13,36,72,554,257,297,583,276,307,13,13,23,18,16,31,345,314,171,2,10,14,10,8,16,165,149,75,11,3,9,8,8,15,180,165,96,14,12,10,22,13,1,28,167,59,93,105,10,98,6,19,246,190,261,0,35,211,85,187,0
2011,11063302401, ,8,Subsecção,14,3,1,0,2,11,0,1,13,0,4,1,9,0,0,1,11,2,0,0,0,0,0,11,1,0,2,0,163,163,163,0,0,126,126,11,126,124,126,124,19,89,18,0,8,98,0,1,1,79,38,136,0,105,31,60,11,128,8,0,80,32,7,2,11,29,240,112,128,256,120,136,1,5,4,11,8,14,144,130,91,0,4,3,7,5,7,65,58,41,1,1,1,4,3,7,79,72,50,7,5,4,6,5,2,8,53,19,48,61,3,52,0,8,103,105,132,0,17,86,24,82,0
2011,11063302402, ,8,Subsecção,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,115,115,114,1,0,94,95,5,94,94,94,94,11,73,10,0,3,84,1,0,0,41,48,99,0,79,19,58,15,89,9,1,63,17,6,8,15,9,194,85,109,190,86,104,7,9,3,3,1,6,91,85,77,3,3,2,2,1,2,42,40,34,4,6,1,1,0,4,49,45,43,2,7,3,2,6,0,4,43,18,37,36,3,32,1,10,63,76,95,0,9,54,23,52,0
2011,11063302501, ,8,Subsecção,2,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,321,321,321,0,0,71,71,223,71,71,71,71,11,38,20,2,11,48,60,8,3,44,22,71,0,64,6,2,7,63,8,0,28,5,4,3,7,4,100,58,42,112,64,48,2,2,4,5,5,9,97,88,2,1,2,3,4,4,6,53,47,1,1,0,1,1,1,3,44,41,1,1,2,0,3,4,0,8,1,3,12,19,4,67,2,6,76,3,20,0,6,70,13,57,1
2011,11063302502, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302503, ,8,Subsecção,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302504, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302601, ,8,Subsecção,15,0,0,0,0,15,0,15,0,0,0,12,3,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,162,162,162,0,0,137,137,7,137,137,137,136,23,104,10,0,0,77,1,0,1,110,20,137,0,97,31,71,24,115,16,6,103,41,9,13,25,37,300,129,171,307,135,172,12,11,7,16,14,18,164,146,97,6,6,1,11,9,10,77,67,34,6,5,6,5,5,8,87,79,63,24,8,5,16,15,0,10,98,43,54,27,2,26,6,23,111,103,135,1,11,99,54,87,0
2011,11063302602, ,8,Subsecção,3,0,0,0,0,3,0,3,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,67,67,67,0,0,54,54,2,54,54,54,54,8,43,3,0,3,33,1,1,3,45,5,54,0,46,8,38,1,48,6,0,26,7,1,0,0,8,93,34,59,93,35,58,0,0,0,3,2,3,35,32,55,0,0,0,1,1,1,15,14,19,0,0,0,2,1,2,20,18,36,3,0,0,1,3,0,1,32,8,15,18,0,9,1,5,27,55,59,0,2,25,3,24,0
2011,11063302701, ,8,Subsecção,15,0,0,0,0,15,0,15,0,0,0,1,14,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,86,86,86,0,0,43,43,15,43,43,43,43,0,5,27,11,0,13,6,16,21,37,2,43,0,27,15,9,10,41,2,0,35,10,6,7,10,9,95,45,50,101,50,51,7,6,2,4,4,2,69,67,13,3,3,1,3,3,2,33,31,7,4,3,1,1,1,0,36,36,6,0,5,0,2,5,0,11,1,2,9,14,0,61,0,2,63,8,21,0,9,54,25,52,0
2011,11063302702, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302703, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302704, ,8,Subsecção,7,2,2,0,0,5,0,7,0,0,2,0,5,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,30,30,30,0,0,28,28,0,28,28,28,28,0,2,22,4,0,2,0,19,9,28,0,28,0,10,15,3,12,27,1,0,26,3,12,6,12,8,89,52,37,91,54,37,7,9,6,9,6,7,55,48,5,4,7,5,5,3,7,31,24,2,3,2,1,4,3,0,24,24,3,0,8,2,6,4,0,12,2,7,5,9,2,48,0,1,41,6,24,0,4,37,33,31,1
2011,11063302705, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302706, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302801, ,8,Subsecção,5,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,200,200,199,1,0,177,178,12,177,177,177,177,21,133,23,0,9,87,1,0,6,31,143,183,0,86,54,65,63,121,44,18,160,68,29,33,64,88,542,261,281,579,283,296,27,30,27,69,60,48,345,297,81,16,15,15,34,29,25,173,148,30,11,15,12,35,31,23,172,149,51,53,31,20,32,27,1,9,163,123,95,34,3,6,24,61,173,96,228,0,29,144,128,147,0
2011,11063302901, ,8,Subsecção,24,24,0,24,0,0,0,24,0,0,3,21,0,0,0,0,0,0,1,21,2,0,0,0,24,0,0,0,24,24,24,0,0,22,22,0,22,22,22,21,0,1,8,13,0,1,5,10,6,22,0,22,0,16,5,8,2,21,1,0,17,6,3,1,2,8,54,27,27,50,24,26,1,0,2,1,1,2,36,34,10,0,0,1,1,1,1,18,17,4,1,0,1,0,0,1,18,17,6,0,2,0,1,1,0,3,4,3,5,10,0,25,0,1,22,19,24,0,4,18,6,17,0
2011,11063302902, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11063302903, ,8,Subsecção,40,40,0,40,0,0,0,40,0,0,20,20,0,0,0,0,0,2,5,21,12,0,0,0,40,0,0,0,41,41,41,0,0,33,33,2,33,33,33,33,0,9,20,4,0,2,14,8,0,31,1,33,0,17,14,14,7,29,4,0,26,10,5,4,7,12,78,40,38,87,44,43,3,3,4,3,2,5,52,47,22,3,2,1,3,2,3,25,22,10,0,1,3,0,0,2,27,25,12,0,2,2,3,3,0,4,11,5,13,16,2,33,2,2,35,30,37,0,2,33,15,25,1
2011,11063302904, ,8,Subsecção,18,18,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,1,7,10,0,0,0,0,18,0,0,0,18,18,18,0,0,15,15,1,15,15,15,15,2,7,3,3,1,2,8,2,2,11,3,21,0,13,5,9,5,18,3,0,13,6,5,1,5,7,46,21,25,52,23,29,1,4,1,1,1,3,33,30,12,1,2,0,1,1,1,15,14,4,0,2,1,0,0,2,18,16,8,0,4,0,1,3,0,2,10,5,7,7,0,15,1,2,26,12,17,0,1,25,10,18,0
2011,11063302905, ,8,Subsecção,26,26,0,26,0,0,0,26,0,0,10,15,1,0,0,0,0,1,13,7,2,0,3,1,25,0,0,0,26,26,26,0,0,21,21,4,21,21,21,21,0,9,9,3,0,2,11,6,1,20,0,21,0,14,6,8,2,20,1,0,17,1,4,2,2,4,48,23,25,51,25,26,3,2,0,1,1,3,32,29,13,1,1,0,0,0,3,17,14,6,2,1,0,1,1,0,15,15,7,2,2,0,0,1,0,2,6,5,8,6,1,17,0,1,23,15,22,0,2,21,6,14,0
2011,11063302906, ,8,Subsecção,24,24,0,24,0,0,0,24,0,0,12,12,0,0,0,0,0,5,10,6,1,2,0,0,24,0,0,0,26,26,26,0,0,16,16,6,16,16,16,16,1,4,9,2,1,1,8,2,0,12,2,16,0,6,8,9,5,15,1,0,15,8,1,3,5,7,47,24,23,47,25,22,3,1,1,4,4,2,24,22,14,3,0,1,4,4,1,11,10,6,0,1,0,0,0,1,13,12,8,1,1,0,1,2,0,4,10,1,7,5,0,17,0,1,21,13,20,0,5,16,9,14,1
2011,11063302907, ,8,Subsecção,22,22,0,22,0,0,0,22,0,0,16,6,0,0,0,0,0,2,13,7,0,0,0,2,20,0,0,0,22,22,22,0,0,16,16,5,16,16,16,16,0,6,8,2,0,1,11,2,1,16,0,16,0,12,3,13,2,15,1,0,11,2,0,1,2,0,31,13,18,33,14,19,1,1,0,0,0,0,13,13,18,1,0,0,0,0,0,7,7,6,0,1,0,0,0,0,6,6,12,1,1,0,0,0,0,0,11,1,4,3,1,7,0,1,7,16,23,0,2,5,1,7,0
